"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"rgn.3.15",0,0,0,8,0,0,0,0,2,13,6,0,2,3,2,5,1,3,4,112,0,106,0,0,9,2,4,12,0,6,0,50,12,47,0,172,4,23,7,0,0,98,14,2,0,8,0,41,7,141,0,0,0,5,0,0,2,0,54,546,2,160,0,15,31,0,259,0,0,31,21,7,0,0,2,0,7,0,0,0,8,0,0,0,0,2,0,2,0,0,0,1,0,0,2,0,0,0,8,0,19,0,36,0,3,2,9,0,0,13,2,45,69,0,10,992,0,0,4,0,0,0,0,0,261,0,95,0,0,0,0,7,0,5,0,0,3,2,0,15,12,0,2,0,64,0,0,29,192,0,0,7,0,0,0
"rgn.3.16",0,0,0,0,0,2,5,3,3,229,0,0,0,35,0,18,0,244,0,398,2,134,0,2,13,0,0,2,22,0,0,33,2,17,3,123,1,10,30,0,0,84,176,0,0,0,9,90,7,32,0,0,0,3,0,2,89,0,21,132,12,209,0,89,2,0,34,0,0,24,13,0,0,0,16,0,2,0,0,0,72,0,0,0,4,0,0,2,0,0,0,0,3,2,15,2,0,2,0,0,37,0,38,0,0,24,0,0,0,60,14,92,158,0,42,412,1,0,0,7,0,0,0,3,72,1,155,0,0,0,0,0,0,0,0,2,13,20,0,28,0,0,5,0,19,0,0,8,301,0,0,1,0,0,0
"rgn.3.17",0,0,0,3,0,0,0,11,65,322,11,8,0,32,0,12,5,0,2,354,4,113,0,0,7,0,4,4,61,151,0,7,0,10,0,60,4,42,93,0,0,55,362,4,0,0,0,57,9,48,0,0,0,4,0,0,7,0,20,64,8,356,0,71,3,3,97,0,0,22,40,0,0,0,0,0,2,0,0,0,6,0,0,0,0,3,0,203,0,0,0,19,4,0,8,10,0,0,0,0,33,3,23,0,2,0,21,0,0,31,10,138,54,2,42,233,0,0,0,0,0,0,0,0,41,0,88,5,0,1,0,6,41,2,0,0,7,2,0,70,4,21,4,2,41,0,0,0,187,0,0,5,0,0,0
"rgn.3.18",2,0,0,0,0,0,58,0,1,29,0,0,0,1,0,4,1,1794,0,46,10,87,0,0,13,0,0,1,0,1,0,14,6,9,29,261,5,1,0,0,0,20,9,0,0,0,0,45,2,35,5,3,0,0,0,0,116,0,11,441,0,126,3,0,1,0,33,0,0,0,1,19,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,0,1,0,0,44,0,0,10,0,0,0,1,0,67,1,2,38,184,0,0,1,0,1,1,0,1,39,1,90,1,0,0,0,0,0,0,0,0,0,1,0,55,3,0,0,0,0,0,0,0,93,0,2,91,0,2,0
"rgn.3.2",8,0,0,11,0,0,5,0,0,49,3,0,0,3,2,32,0,70,0,0,1,30,0,0,8,2,0,0,1163,0,0,17,4,2,6,60,17,2,5,0,0,13,4,4,0,2,7,172,6,3,0,1,0,0,0,0,35,4,40,59,12,73,0,108,6,0,2,0,0,75,30,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,18,2,0,0,0,1,33,1,0,22,0,5,2,4,0,0,111,0,0,18,0,0,0,11,32,106,44,84,167,446,0,0,0,1,0,0,0,0,33,0,58,0,0,0,0,0,112,0,0,0,6,0,0,8,0,0,0,0,148,0,0,0,318,3,14,0,0,0,0
"rgn.3.3",8,0,0,15,0,0,0,7,51,38,0,0,9,4,0,6,14,110,3,28,2,95,0,0,0,2,7,0,50,42,0,1,4,14,0,150,7,4,62,0,0,76,16,0,0,0,5,141,0,70,0,0,0,0,0,0,45,0,32,381,14,89,2,514,0,4,20,0,0,8,2,2,0,0,3,3,2,0,0,0,31,4,0,0,2,0,0,0,0,0,1,30,0,2,0,4,0,0,0,0,17,0,100,0,3,0,0,0,0,153,12,48,254,4,19,330,0,0,3,4,0,0,0,0,179,0,72,0,0,7,0,25,0,12,0,0,8,0,0,172,3,9,25,0,10,0,0,0,273,0,5,8,2,0,0
"rgn.3.4",2,0,7,0,0,0,0,0,0,75,0,0,5,10,0,1,0,37,0,0,0,95,31,0,6,0,0,3,21,81,0,21,8,22,0,94,0,7,7,0,0,112,910,0,4,0,2,59,18,152,0,1,0,0,0,0,17,0,13,206,2,673,0,0,0,0,33,0,0,7,0,0,0,0,4,0,5,0,0,0,60,0,3,0,17,0,0,0,0,0,0,26,2,0,0,13,0,21,0,2,2,0,12,0,0,0,0,0,0,0,4,188,3,0,0,59,2,0,5,0,0,6,0,0,140,12,333,2,0,0,0,20,0,0,0,0,4,2,0,4,3,0,8,0,16,0,0,2,154,0,0,0,0,0,100
"rgn.3.7",1,0,3,0,0,0,92,0,7,0,0,0,4,20,0,0,0,589,32,0,5,158,0,0,29,7,0,0,0,0,0,11,8,5,33,329,31,15,0,0,0,211,3,0,2,0,8,52,0,111,2,1,19,0,1,0,302,0,6,264,0,2,0,3,0,1,230,0,0,0,31,49,0,0,2,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,62,1,0,1,15,0,19,0,0,0,47,0,0,123,0,0,13,2,0,0,0,3,432,1,295,0,0,0,0,0,0,0,0,2,26,2,0,87,4,0,0,0,0,0,0,0,131,0,0,4,0,0,0
"rgn.3.8",0,0,4,0,0,0,0,0,0,53,0,0,0,122,0,4,0,39,0,0,0,303,0,0,15,0,0,0,174,0,0,0,0,47,56,98,3,10,0,0,0,49,4,1,0,0,0,927,0,65,0,0,0,7,0,0,11,0,5,151,1,79,2,1,7,0,123,0,0,38,6,3,0,0,0,0,0,0,0,0,28,9,2,0,0,0,0,3,0,0,0,0,107,0,0,53,0,0,0,0,0,0,3,0,2,0,0,2,6,1,55,79,31,0,12,284,0,0,21,0,0,0,0,0,575,1,48,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,1,0,13,108,0,11,2,0,2,0
"rgn.3.9",0,0,0,0,0,0,0,10,25,137,2,0,4,11,0,23,0,14,0,13,3,120,0,0,9,0,26,4,147,94,0,18,11,155,7,202,5,158,37,0,0,155,48,0,0,0,1,55,2,89,0,0,0,3,0,0,11,0,43,394,0,152,0,14,0,0,47,0,0,3,11,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,43,43,0,0,14,0,0,0,1,0,0,25,0,0,2,0,0,0,0,5,188,6,25,14,379,0,0,4,0,0,0,0,0,150,0,190,0,0,0,0,19,0,1,0,0,3,1,0,7,3,122,6,0,14,0,0,8,421,0,0,2,0,0,0
"rgn.4.10",2,0,5,2,0,0,0,0,22,62,5,0,0,7,0,7,0,24,0,6,0,89,0,23,9,0,18,0,8,39,0,13,3,67,0,105,0,344,31,0,0,48,28,0,0,0,4,90,0,329,0,0,0,4,0,2,2,0,45,202,4,204,0,133,0,0,43,0,0,23,55,28,0,0,0,0,4,0,0,0,13,0,0,0,0,2,0,0,0,0,0,43,7,0,0,2,0,0,0,0,14,0,12,0,0,0,4,0,0,23,6,135,182,2,1,468,1,0,11,6,0,0,0,0,343,1,34,0,0,0,0,6,0,0,0,0,2,1,0,11,0,107,2,0,28,0,0,0,301,7,0,23,0,0,0
"rgn.4.11",2,0,0,0,0,0,7,2,31,4,0,0,0,25,0,5,0,106,0,179,1,309,0,0,11,0,8,24,1,9,0,84,20,31,8,269,9,20,10,0,0,117,11,0,12,0,0,97,1,98,0,0,0,3,0,0,82,0,51,529,0,38,0,0,0,2,179,0,0,2,5,15,0,0,1,0,0,0,0,18,14,0,0,0,7,1,0,0,0,0,0,97,1,0,0,0,0,0,0,1,3,0,142,0,0,29,2,0,0,0,2,6,8,0,1,420,1,0,7,1,0,0,0,0,283,0,128,0,0,0,0,0,0,0,0,0,12,2,0,59,21,0,10,0,0,0,0,11,275,18,0,0,0,0,0
"rgn.4.12",0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12,0,0,0,3751,0,0,0,0,34,0,1,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0
"rgn.4.13",0,0,0,2,0,0,0,7,24,86,2,0,0,19,0,4,0,12,0,138,0,26,0,0,11,0,3,2,0,44,0,0,0,3,0,91,3,0,13,0,0,25,25,0,0,0,0,96,0,34,0,0,0,19,0,0,0,0,1,399,0,247,0,1,3,0,21,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,3,271,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,14,222,17,0,1591,0,0,0,0,0,0,0,0,68,1,41,0,0,0,0,3,0,3,0,0,0,3,0,42,2,0,55,0,0,0,0,0,253,0,0,12,0,0,0
"rgn.4.14",0,0,0,1,0,0,22,9,0,0,0,0,0,26,0,16,0,764,0,31,0,198,0,0,4,0,0,0,5,14,0,1,0,0,9,226,17,1,2,0,0,61,5,1,0,0,0,8,1,75,0,0,0,0,0,0,674,0,17,107,0,151,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,334,0,0,0,0,0,0,10,1,0,5,19,0,0,0,1,4,2,10,3,255,0,0,26,0,0,0,0,0,756,0,18,2,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
"rgn.4.15",0,0,0,2,0,0,0,0,1,132,0,0,0,0,0,4,1,0,2,123,0,17,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,1,317,0,0,0,0,59,3,0,0,18,0,0,0,0,165,0,1,46,0,236,0,0,0,30,12,0,0,0,0,17,0,0,0,0,0,119,1,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,108,4,0,0,1085,6,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,65,0,689,0,0,34,0,1,0,0,0,354,0,8,6,0,0,0
"rgn.4.16",2,0,0,0,0,0,3,0,0,16,0,0,39,51,0,3,1,435,0,32,0,285,0,0,22,0,0,4,10,0,0,10,5,112,46,309,8,88,0,0,0,146,3,1,0,0,0,3,5,100,2,0,2,0,0,1,3,1,22,494,0,26,0,0,0,0,189,0,0,7,0,0,0,0,0,0,1,0,0,0,306,0,1,0,5,2,0,2,0,0,0,0,0,1,0,14,0,1,0,1,0,0,8,0,0,20,0,1,0,0,2,21,0,6,8,1,0,0,10,3,0,0,0,0,574,0,378,0,0,0,0,0,0,0,0,0,1,0,0,47,1,0,0,0,13,0,1,2,73,0,8,0,0,1,0
"rgn.4.17",0,0,0,0,1,0,17,0,7,9,0,0,0,12,0,5,1,234,4,0,5,237,0,0,33,13,4,16,1,1,0,37,2,13,11,164,14,10,8,1,0,67,34,4,0,0,1,3,2,57,0,21,0,0,0,0,40,0,5,323,0,64,4,32,8,1,229,0,0,0,7,16,0,0,2,2,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,4,7,4,8,2,0,15,0,0,0,2,0,0,10,0,32,10,77,5,812,1,0,5,0,0,2,0,0,225,0,65,5,0,0,0,3,24,0,0,0,5,0,0,12,4,11,20,0,0,0,0,0,773,31,0,19,2,0,0
"rgn.4.18",4,0,0,2,0,0,0,6,23,105,0,0,0,6,0,25,0,110,2,522,18,73,10,0,5,7,5,12,182,42,0,5,2,10,0,42,15,6,12,10,0,11,82,0,0,0,2,49,0,36,0,0,0,8,0,0,115,0,52,62,0,116,0,69,0,2,31,0,0,7,22,5,0,0,2,0,0,0,0,0,57,0,2,0,0,0,0,60,0,0,1,71,39,0,0,4,0,8,0,0,6,0,156,0,2,4,0,1,0,15,10,79,31,2,35,527,0,0,2,0,0,0,0,0,27,7,22,0,0,0,0,0,0,0,2,0,9,0,0,25,0,10,5,0,14,0,2,0,650,1,0,4,0,0,6
"rgn.4.19",3,0,0,2,0,8,3,0,3,63,2,0,0,0,3,74,0,90,2,0,5,12,16,0,1,2,0,2,479,8,0,13,0,36,0,37,0,41,2,0,0,21,195,9,0,0,5,35,14,13,0,2,0,0,0,0,137,0,144,24,10,99,0,0,0,3,9,1,0,185,2,3,0,0,5,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,3,41,11,9,126,0,15,0,1,6,0,160,0,2,5,0,1,0,1,30,118,4,0,129,167,0,0,5,0,0,3,0,0,53,2,60,93,0,0,0,0,0,0,0,0,55,0,0,12,0,21,0,0,389,0,0,9,530,4,58,16,0,0,3
"rgn.4.2",1,11,0,49,0,0,0,8,0,48,1,0,2,3,0,14,0,54,16,50,39,55,9,0,0,2,10,0,47,35,0,4,4,23,3,147,0,0,27,0,0,38,22,0,3,2,0,70,2,56,1,41,14,27,0,2,128,0,10,89,0,97,2,29,0,0,7,0,0,0,14,181,0,0,2,1,4,0,0,0,39,0,0,0,0,3,0,128,0,0,1,39,0,0,0,0,0,0,0,0,0,0,89,0,2,4,0,0,0,105,0,69,40,0,4,393,0,0,0,1,0,0,0,0,113,0,57,0,0,0,0,0,0,0,0,0,4,0,0,789,0,0,49,12,0,0,0,1,498,0,0,7,2,0,0
"rgn.4.3",1,0,0,7,0,7,0,2,2,13,10,0,0,2,0,11,0,222,39,146,1,46,0,0,3,2,6,8,252,10,0,61,0,49,3,124,4,5,9,1,4,60,6,0,0,2,8,48,2,41,0,0,0,3,0,0,79,0,56,151,4,34,0,227,0,0,50,1,0,11,30,2,0,0,4,0,0,0,0,0,9,0,0,0,2,3,0,93,0,0,0,9,0,0,0,0,3,0,0,0,5,0,213,0,0,36,9,0,0,39,4,38,67,14,82,539,0,0,4,3,0,0,0,0,172,0,153,0,0,0,0,7,1,0,0,0,20,0,0,145,0,125,4,0,10,0,0,3,293,3,0,2,4,4,0
"rgn.4.4",5,0,0,20,0,0,4,2,15,4,0,0,0,9,0,34,1,54,0,0,11,183,0,6,4,2,2,21,7,66,28,28,4,9,17,215,12,11,26,0,0,57,9,4,0,0,3,17,0,86,0,78,0,4,5,0,5,0,55,236,0,5,0,19,2,0,86,0,0,50,0,3,0,0,0,0,0,3,2,2,12,0,0,0,2,4,0,0,0,0,0,9,10,10,10,0,0,2,0,1,10,0,150,5,2,4,0,7,0,13,4,21,14,59,37,336,0,0,3,6,0,0,0,0,75,0,149,0,1,0,0,3,0,0,0,0,32,0,0,32,1,90,16,0,100,0,2,0,1205,9,0,4,0,0,0
"rgn.4.5",0,0,0,4,0,0,16,7,0,105,0,0,0,37,0,4,0,298,0,20,16,250,2,0,6,0,16,9,15,0,0,2,5,14,5,322,29,0,49,1,0,40,2,0,0,0,0,6,9,36,0,1,3,3,0,0,17,1,19,296,0,165,0,71,0,2,263,0,0,0,4,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,97,6,0,0,1,0,0,2,0,0,0,4,0,5,0,0,49,0,1,24,0,0,2,4,0,81,0,152,0,137,0,0,6,0,0,1,0,0,481,0,376,0,0,0,0,0,0,1,0,2,3,3,0,87,9,0,0,0,3,0,0,0,223,9,11,0,0,6,0
"rgn.4.6",0,0,0,2,0,0,2,0,0,44,0,0,0,0,0,56,24,8,0,6,21,2,0,29,0,0,8,0,282,0,0,2,0,2,0,7,1,1,12,0,0,2,0,0,0,0,0,137,10,12,0,0,3,0,0,0,3,0,60,21,152,48,6,726,4,1,0,0,0,0,97,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,51,0,38,0,0,0,0,1,0,0,3,0,0,11,0,0,0,365,2,103,423,0,594,267,0,0,0,0,0,23,0,0,3,0,4,2,0,0,0,3,67,0,0,0,0,0,0,2,0,0,6,0,2,0,2,0,216,0,0,5,0,0,0
"rgn.4.7",0,0,0,4,0,0,0,0,5,144,0,0,2,1,0,182,2,6,4,0,0,23,51,0,0,0,0,2,244,0,0,4,0,1,3,5,0,46,0,0,0,8,221,12,0,0,0,61,11,8,0,0,0,0,0,0,7,0,296,4,0,43,0,0,2,0,3,0,0,194,1,0,0,0,2,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,60,5,0,514,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,228,0,0,211,23,1,0,7,0,0,3,0,0,3,0,18,123,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,406,1,6,0,563,0,155,2,0,0,18
"rgn.4.8",5,38,0,1,0,0,0,5,36,7,0,0,3,0,0,0,0,726,1,41,0,318,0,0,6,3,0,3,6,117,0,19,14,6,0,133,2,2,49,0,4,42,0,0,0,0,14,60,0,143,0,0,0,11,0,0,129,0,22,492,0,50,3,0,0,0,48,0,0,3,1,10,0,0,11,0,0,0,0,0,4,0,0,0,1,0,85,0,0,0,0,33,0,1,0,0,0,0,0,3,13,1,30,0,2,83,0,0,0,0,0,14,0,0,1,109,1,0,13,0,0,0,0,0,422,0,75,0,0,0,0,0,0,1,0,0,12,0,0,9,0,0,34,0,0,0,0,1,451,0,0,6,0,0,0
"rgn.5.1",17,0,0,0,0,0,0,3,28,71,4,0,3,14,5,11,0,14,7,32,0,182,0,3,26,0,4,16,77,33,0,124,15,31,0,162,19,21,33,0,0,32,25,0,21,9,11,4,4,47,0,1,0,18,0,0,30,0,201,287,0,119,0,0,0,0,123,0,0,27,1,0,0,0,4,0,1,0,0,0,9,0,0,0,5,5,0,0,0,0,0,24,16,3,9,9,0,13,0,0,4,14,308,0,0,81,0,1,0,0,3,51,0,227,16,172,3,0,1,9,1,0,12,20,16,0,156,2,0,0,0,6,0,9,0,3,104,0,0,1,4,65,0,0,19,0,0,1,574,11,0,0,6,0,0
"rgn.5.10",1,2,0,31,0,0,7,0,38,41,0,0,4,12,0,25,0,254,0,3,1,69,0,0,8,0,5,0,73,32,3,0,2,20,3,156,2,21,30,0,0,47,2,2,3,0,0,68,2,92,0,50,0,0,0,0,18,0,63,221,29,90,0,0,0,0,22,0,0,13,47,12,0,0,15,0,0,2,5,0,35,0,2,0,0,0,12,41,0,0,0,14,3,3,8,37,0,0,0,0,0,0,146,0,0,2,0,0,0,36,25,61,15,0,223,290,0,1,3,0,0,0,0,0,354,0,36,1,0,0,0,0,0,0,0,0,6,0,0,22,0,141,7,0,27,0,0,3,751,0,16,4,0,0,0
"rgn.5.13",16,0,0,8,0,0,15,0,8,12,0,0,1,5,0,4,0,590,13,85,15,108,0,0,2,2,0,8,164,0,0,33,2,24,10,132,15,36,7,1,0,46,9,0,0,4,10,65,2,47,0,1,3,0,0,0,157,0,49,197,12,13,0,193,19,3,33,0,0,16,28,9,0,0,17,0,5,0,0,0,13,0,0,0,2,7,0,15,0,0,0,14,8,1,0,4,2,2,5,4,12,0,92,0,4,25,0,0,0,76,7,28,63,0,82,239,0,0,5,4,0,0,0,1,304,0,62,0,0,0,0,3,96,1,0,0,14,1,0,22,2,82,11,1,31,0,0,18,294,0,0,8,2,0,0
"rgn.5.14",3,0,30,0,0,0,0,0,13,111,0,0,0,0,0,128,0,26,0,0,0,47,6,0,10,0,0,0,401,10,0,25,0,51,0,68,0,58,15,0,0,34,32,6,0,0,0,93,15,14,0,1,0,0,0,0,3,0,96,56,0,99,0,0,0,0,24,0,0,172,4,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,3,1,21,40,0,578,0,6,2,0,2,1,1,0,0,0,0,0,0,0,11,175,0,0,59,95,0,0,5,73,1,0,0,0,59,0,37,44,0,0,0,3,0,0,0,0,5,0,0,2,0,0,4,0,435,0,6,5,572,0,32,0,0,14,0
"rgn.5.15",1,0,0,0,0,0,0,2,11,34,0,0,0,7,0,51,4,15,35,0,0,21,38,0,0,0,0,0,436,1,0,2,0,26,4,30,0,7,37,0,0,13,173,3,0,0,18,73,10,2,0,0,0,4,0,0,3,0,152,47,53,71,0,2,0,0,5,0,0,121,2,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,3,0,0,9,5,215,24,0,209,0,13,0,0,0,0,10,0,0,5,0,0,0,0,29,100,3,12,328,474,5,0,1,38,0,39,0,0,11,3,35,16,0,0,0,0,0,0,0,0,0,8,0,2,0,9,10,0,241,0,4,6,550,0,0,0,0,0,9
"rgn.5.16",0,0,0,24,1,0,5,0,2,197,0,0,2,3,0,34,0,25,0,0,12,10,0,10,2,2,0,2,38,0,0,3,0,2,4,54,4,1,14,0,0,9,1,0,0,0,0,248,23,11,0,1,0,10,0,0,6,0,36,22,55,336,0,242,77,15,18,0,0,0,5,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,10,0,0,2,43,3,3,1,0,0,39,0,0,0,0,0,0,51,3,167,61,0,88,755,0,0,0,0,0,0,0,0,14,0,8,30,0,0,0,3,843,0,0,0,0,0,0,48,0,20,35,0,0,0,0,0,162,10,0,0,0,0,0
"rgn.5.17",9,0,0,66,3,0,2,0,0,114,0,0,0,1,0,19,5,87,0,0,8,16,0,4,1,0,0,7,118,0,0,2,4,1,0,30,21,8,8,0,0,7,6,3,0,0,4,42,0,11,3,0,0,0,0,0,3,0,32,26,0,34,0,687,0,18,8,0,0,64,62,2,0,0,2,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,50,0,0,0,0,0,94,0,0,10,0,0,0,149,9,35,149,127,898,320,0,0,0,0,0,2,0,0,8,0,19,0,0,0,0,0,204,0,0,0,12,0,0,19,1,0,0,0,133,1,0,0,154,0,0,4,0,0,0
"rgn.5.2",4,0,0,1,0,0,4,0,9,61,1,0,0,13,0,59,1,329,56,37,3,136,0,0,3,2,0,11,209,8,0,17,2,8,16,165,0,40,10,0,2,53,7,3,10,0,5,16,4,17,0,0,4,3,0,3,79,0,103,215,0,7,0,2,0,2,41,0,0,133,1,2,0,0,10,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,1,0,9,9,0,196,2,4,0,0,0,0,26,0,3,0,0,6,0,1,9,66,7,105,185,82,0,0,10,4,0,2,0,6,91,0,112,32,0,0,0,8,58,4,0,0,7,0,0,66,4,44,2,0,239,0,9,1,538,2,28,3,0,4,0
"rgn.5.3",6,0,6,7,0,0,0,2,0,27,0,0,0,5,0,4,84,60,5,7,2,13,0,8,6,0,11,0,2,0,0,24,0,23,25,126,1,5,29,0,0,18,72,0,0,0,3,37,0,16,0,0,0,0,0,2,4,0,8,30,0,360,0,428,107,7,17,1,0,4,46,3,0,0,0,0,2,0,0,0,9,0,0,0,0,5,0,0,0,0,5,0,0,1,12,0,11,0,0,2,0,0,13,0,0,5,0,0,1,110,7,21,138,228,3,451,0,0,0,0,10,0,0,3,61,0,72,2,0,0,0,0,620,7,0,0,12,69,0,199,0,135,0,0,0,0,0,2,112,3,0,0,3,0,0
"rgn.5.6",4,0,0,1,0,0,41,1,3,2,1,0,0,4,0,2,7,1029,37,9,4,104,1,0,4,0,2,10,6,2,0,32,13,28,15,346,6,35,3,1,0,85,9,0,0,0,1,15,2,37,0,0,0,2,0,1,265,4,17,545,1,17,1,10,0,1,69,0,0,9,2,0,0,0,7,0,0,0,0,1,7,0,1,0,3,3,0,4,0,0,0,0,12,1,2,17,0,2,0,8,0,0,55,0,1,10,0,0,4,2,0,12,1,12,6,104,0,0,5,2,0,1,0,1,344,1,155,4,0,0,0,0,41,2,0,2,8,1,0,26,4,0,11,0,6,0,0,1,222,5,2,1,0,0,0
"rgn.5.7",0,0,0,5,0,0,70,5,26,14,0,0,0,32,0,2,0,26,1,71,0,401,0,0,12,0,0,0,0,0,0,0,2,0,28,225,15,0,4,0,0,29,12,0,0,0,0,86,0,100,6,0,0,0,0,0,122,0,0,918,0,67,0,0,1,0,280,0,0,0,6,5,0,0,0,0,1,0,0,0,7,0,2,0,2,5,0,4,0,0,0,0,36,0,1,0,0,0,2,0,0,0,53,1,3,4,2,0,12,0,0,40,59,10,0,304,0,0,3,0,0,0,0,0,350,2,104,0,0,0,0,0,0,0,0,0,3,0,0,277,6,0,0,0,1,0,0,0,103,0,3,26,0,0,0
"rgn.6.1",4,0,0,0,0,0,5,0,2,16,0,0,0,8,0,10,0,115,7,1008,0,85,0,0,9,0,0,1,7,0,0,151,35,5,2,205,35,0,0,0,0,49,3,0,0,0,0,3,6,62,4,0,3,0,0,0,8,0,33,342,0,40,3,0,0,0,134,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,328,0,1,25,73,0,10,0,0,16,5,239,12,361,0,0,8,1,0,0,0,0,68,0,100,0,0,0,0,0,0,0,0,0,36,0,0,42,3,0,0,0,0,0,0,1,251,0,1,0,0,0,0
"rgn.6.10",59,0,0,42,0,5,19,1,2,56,0,0,1,2,2,17,3,369,41,2,55,53,0,0,0,5,4,21,0,1,0,12,3,2,0,165,22,3,77,0,0,24,4,0,2,3,0,28,0,17,1,0,0,7,0,0,285,0,69,160,0,10,0,226,4,6,30,0,0,17,6,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,29,64,0,2,199,0,1,66,0,0,2,92,1,55,71,27,886,79,0,0,0,1,0,0,0,0,21,0,46,0,0,0,0,0,0,30,0,2,38,0,0,5,0,0,0,0,11,0,0,1,258,0,41,0,0,0,0
"rgn.6.11",0,0,0,0,0,0,0,0,0,1,0,0,8,83,0,0,0,8,0,30,2,322,0,0,74,0,15,0,0,217,0,36,9,155,0,319,1,171,4,0,0,75,0,0,0,0,2,106,0,80,0,0,4,0,0,0,5,0,1,209,0,6,2,0,2,0,225,0,0,0,7,4,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,1,0,0,1197,0,0,19,0,0,0,0,0,104,0,90,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,3,0,0,0,0,3,300,0,0,7,0,0,0
"rgn.6.12",2,0,0,5,0,0,50,0,0,40,2,0,3,15,0,13,0,365,0,0,0,172,2,0,16,0,0,14,40,0,0,54,0,9,34,347,18,8,16,0,0,68,6,0,0,0,0,83,0,67,1,0,0,0,0,0,137,0,66,269,0,18,0,1,1,0,96,1,1,14,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,51,0,3,12,20,0,0,21,4,64,10,0,46,426,0,0,3,5,0,0,0,10,52,0,219,0,0,0,0,0,0,0,0,3,7,0,0,42,3,0,0,0,6,0,0,1,813,0,89,2,0,0,0
